,Close,Open,Low,High,Volume,sentiment_rolling_7,sentiment_rolling_14,sentiment_rolling_30,sentiment_score
439,200.83999633789062,196.1199951171875,194.07000732421875,202.8000030517578,118068300.0,-0.11766792771136972,-0.04288562299127625,-0.04318526631025434,-0.1687977912370115
440,205.66000366210938,204.0399932861328,197.85000610351562,205.99000549316406,121661700.0,-0.16385360483741973,-0.05805952599248252,-0.05305163134780239,-0.2293430976569652
441,218.50999450683594,212.97000122070312,211.4499969482422,219.1999969482422,125987600.0,-0.19444115055322433,-0.04911704163575347,-0.06206466237939386,-0.0372089720331132
442,219.9600067138672,221.14999389648438,218.39999389648438,226.3699951171875,119281000.0,-0.23478383167336386,-0.1009338207580422,-0.07189878288101688,-0.4003174901008606
443,219.27000427246094,223.97999572753906,215.0,226.32000732421875,117335800.0,-0.25617379926899003,-0.11634182150052662,-0.07126463931430413,-0.221410799305886
444,222.17999267578125,219.97999572753906,215.72000122070312,223.1199951171875,116900100.0,-0.1631573256570846,-0.10662846195088502,-0.05725367381303544,0.1801287537440657
445,222.11000061035156,223.14999389648438,217.63999938964844,224.14999389648438,106584800.0,-0.1954253101521837,-0.15409681225526436,-0.06688226667653697,-0.4910277744755149
446,209.97999572753906,219.75,206.67999267578125,220.8000030517578,142110500.0,-0.1546552707194066,-0.1361615992153881,-0.06708618703763505,0.1165924847924283
447,214.64999389648438,210.02999877929688,205.69000244140625,215.3800048828125,130994000.0,-0.08743426008340052,-0.12564393246041008,-0.0483223902801423,0.2412039767950773
448,223.7100067138672,215.60000610351562,211.61000061035156,225.39999389648438,140447600.0,-0.08590906257265994,-0.14017510656294208,-0.028851754075015456,-0.0265325894579291
449,237.41000366210938,235.02999877929688,230.72000122070312,238.13999938964844,149771600.0,-0.04706253605596981,-0.1409231838646668,-0.03778285020082348,-0.1283918044840296
450,242.83999633789062,239.2899932861328,236.4499969482422,246.6999969482422,150354000.0,0.009317752493802999,-0.12342802338759348,-0.03119088668138638,0.1732512205425236
451,233.58999633789062,239.49000549316406,230.9600067138672,240.8800048828125,136816800.0,0.00817792310808144,-0.07748970127450153,-0.01916734010087289,0.1721499480440148
452,234.3000030517578,232.0,226.5399932861328,237.38999938964844,142532800.0,0.061167775369259804,-0.06712876739146191,-0.012627235163354962,-0.1200988086472664
453,235.60000610351562,234.0399932861328,231.02000427246094,237.10000610351562,116320100.0,0.007241972702434564,-0.07370664900848597,-0.031033199411463104,-0.2608881338753483
